image_filename,x1,x2,y1,y2,label
520826.png,491.5885704793,497.55672459769994,282.9330785733,296.1668116184,Green
520826.png,534.4035891544,540.8907131961,307.8436348934,322.6342777084,Green
520826.png,542.109474371,547.7226738947,313.5205387967,319.8073222633,Green
520896.png,587.0884204333,593.1506759189,305.5599027704,312.2957421989,Green
520896.png,579.9035250429,587.0884204333,303.3146229609,314.31649402740004,Green
520896.png,524.1640013618,531.6890652502,268.3539788221,284.1825614838,Green
520964.png,532.9996387063,542.2196619892,241.3909714825,263.21169325200003,Green
520964.png,615.7271994356,623.8681514122001,283.1316512336,299.4771181647,Green
520964.png,607.6003857258,616.3208135864,285.7412316761,303.03880306950003,Green
521034.png,541.9700572603,555.007858991,193.3494181157,222.77100609200002,Green
521034.png,661.3645084177,675.0001306652,254.49777567279997,284.1125242151,Green
521034.png,675.0001306652,686.0325886656,239.7409728296,270.1050213607,Green
521034.png,203.2171992913,212.4915784555,296.55705425770003,322.1415485036,Green
521104.png,795.412739418,820.8967712027,146.5709107452,217.3608068518,Green
521104.png,948.328601948,1028.4145841655,0.5606041479,50.592213050299996,Green
521104.png,535.9383035439,565.2125144091,20.7102795424,87.75952343530001,Green
521660.png,513.6649850835,517.4724847040001,321.7916721438,326.1760656462,Red
521868.png,520.7074156062,525.6969709628,288.0244223886,298.45712904330003,Red
521938.png,561.6067178856,568.3141334492,314.5489273509,328.879589857,Green
521938.png,448.86208839330004,455.1488718599,342.0343141097,349.44373748099997,Yellow
521938.png,533.16246821,543.6128963538,315.9890683196,320.4796279386,Yellow
522006.png,603.8847128448999,611.832172473,283.8364730209,294.9252317254,Green
522006.png,571.8449872472,574.7630816432,282.5647144837,288.2549985558,Yellow
522076.png,617.6289454244001,624.4456182388,268.4628232289,280.2100896967,Green
522076.png,578.044178262,582.9557404844,265.93875222,277.8137402702,Red
522076.png,472.0984964643,478.0584249753,297.7948341539,307.3555528069,Red
522146.png,564.5840197171,571.1684160651,248.571395838,264.5061955189,Red
522146.png,612.3643145618,618.2005033537,250.1647360243,264.755208004,Green
522146.png,445.8517864296,451.61502286160004,291.1027575421,305.3126431139,Red
522214.png,440.3619173159,449.0324375472,281.7023834779,297.07810602119997,Red
522214.png,569.4301420291,580.1133718427,234.32583370650002,254.0773865015,Red
522214.png,622.4100446536,630.7565013465,236.1887414777,253.82653675330002,Green
522284.png,631.8419141282,641.2761963814,250.08540603740002,266.5554242082,Green
522284.png,577.4748638557,585.9497275746,248.16656896900002,264.9563933179,Red
522284.png,443.68733726269994,450.2740482843,296.8418132105,307.70410857950003,Red
522354.png,627.4190314793,636.3192193869,255.5360562914,273.4823368264,Green
522354.png,569.3489530003,578.3950456276999,252.76386661529997,271.1478613096,RedLeft
522354.png,428.9880463746,435.3552562287,303.9325849343,323.0354307842,RedLeft
522424.png,624.1344352975,633.3485326163,230.15238016860002,251.2002161594,Green
522424.png,403.4466355989,410.1546343792,288.90887153159997,303.8006288241,RedLeft
522424.png,556.8882451587999,568.0235231343,226.44171988,249.1147557577,RedLeft
522492.png,346.10496840940004,357.1308751452,301.68347855950003,324.7853783868,RedLeft
522492.png,612.0443171659999,625.6106276625,222.2153336558,249.252417251,Green
522492.png,528.2580192401,540.8689557580001,220.9733474836,246.67290750869998,RedLeft
522562.png,459.0626362914,477.9006989572,139.8019992132,181.7559197848,RedLeft
522562.png,588.9877864521,606.4416889317,141.6409491422,181.6132232423,Green
522562.png,786.2893502814,795.1543203750999,226.6944937741,253.37850088209998,Green
522562.png,235.9954997108,247.3259718138,274.1054232943,304.81696609979997,RedLeft
522632.png,1049.1760628907,1073.4364877295,122.8311743047,185.15169148740003,Green
523048.png,774.3425014589999,781.3890206875999,238.5569137803,256.3889216243,Green
523048.png,898.245343896,902.4176945864,278.7635571346,292.37859622959996,Green
523048.png,872.772044944,877.383590444,293.0373884439,304.676050896,Green
523118.png,828.9549705884,833.99812893,290.20290175580004,303.2777567155,Green
523118.png,796.7103094988,802.2449097422999,305.3323767806,318.1043892261,Green
523118.png,693.2465339233,699.7676494612,246.9279447563,264.5980642782,Green
523188.png,829.5083881326,834.7031933274001,287.5999239163,302.924599241,Green
523188.png,783.5343621586001,788.2096868339,308.1194044358,321.3661576826,Green
523188.png,666.9407078394,676.4709091817,241.98473648700002,262.2531928628,Green
523258.png,888.7418736487,899.7563664022999,244.4863790052,271.7327558168,Green
523258.png,795.1186852428999,801.7853519096001,285.9356543675,305.3559442226,Green
523258.png,643.5244823444,654.8288301705,202.1675384255,232.31246596169998,Green
523326.png,668.8963125583,686.9864982347,124.5152502001,167.6664438341,Green
523326.png,904.6503973347,918.364683049,247.1757449175,282.0328877746,Green
524230.png,531.9912325174,538.7985803237,304.1970546415,315.1580383974,Red
524230.png,456.4563953242,461.64844026120005,312.08591245819997,316.7010635133,Red
524300.png,522.5762286621,528.7365810851,313.0769668498,326.8707994489,Red
524300.png,441.5241223495,448.21445317440003,322.0046808809,330.4215486929,Red
524368.png,426.4169237125,433.3230716608,311.75336752009997,323.8391264297,Red
524368.png,512.5903683498001,518.7139528519999,301.2409683017,316.6172615982,Red
524438.png,497.8069177138,507.9268312188,296.1842281012,315.1266303029,Red
524438.png,407.2002392132,414.5214804064,312.0540569528,324.5199541197,Red
524438.png,322.2384713281,326.7290309471,315.5426931989,328.78984407490003,Red
524508.png,227.00198838970002,234.7250503107,268.3944743042,284.9324631037,Green
524508.png,309.5138552325,314.8742961059,304.546480408,319.0426532549,Green
524508.png,409.8835967038,418.82870625879997,300.9095300877,316.7125569682,Green
524508.png,500.1233545301,513.646055345,274.57688131279997,303.0721105517,Green
524578.png,636.7994629121,653.5327637409,254.6579317937,289.4117104382,Green
524578.png,538.1142281835,548.9029490662,288.7901543314,309.8281600527,Green
524578.png,422.6233272207,428.6524451196,293.7517003564,312.9695136593,Green
524578.png,326.5342607063,334.0706580799,250.79423532639998,268.8815890233,Green
524578.png,180.8136910921,190.22263813709998,286.4559976405,307.2717911807,Green
524646.png,974.1786849325,1005.3802607697,175.23585391830002,249.7729517516,Green
524646.png,767.2963933582,776.9264089913,285.7759859977,309.8510250805,Green
524646.png,616.9857808861,623.4216658202,294.5172525388,315.1120843282,Green
524646.png,493.0448570392,503.36273093190005,242.68238709999997,268.1331427018,Green
524646.png,305.54409088150004,311.246034726,301.1632896854,318.50648585669995,Green
524716.png,260.3673663372,270.6852402299,264.5928456472,289.91104804279996,Green
524716.png,589.8514726426,607.7357873898001,164.7208448119,205.9923403826,Green
524716.png,796.8968087551,807.7114007038,251.3909855102,285.0960402262,Green
524716.png,1056.9539144075,1074.579793375,233.93167051490002,272.8282866699,Green
524786.png,1232.8752513224001,1268.9421683589,76.75908189489999,178.7324516457,Green
524924.png,677.6076276122,683.1973307906,310.080772267,322.8572366747,Red
524924.png,624.0268189311,627.7024946068,288.1771835861,299.63664304549997,Red
524994.png,625.8941548129,630.5916637097,270.67977652400003,283.8470363105,Red
524994.png,694.4700779785001,698.9598738967999,296.9585771349,310.2646995839,Red
525064.png,705.562533348,710.5399089136,283.515498511,299.8050912711,Red
525064.png,617.0559670889,623.0039224792,249.6938465556,266.1994227638,Red
525132.png,726.0615121605999,736.462099038,274.1632372897,296.8560807505,Red
525132.png,613.1645273262001,623.5176650881,228.1973715611,251.71908560970002,Red
525202.png,621.1156312683,631.1882297195,209.8153472632,235.22701634720002,Green
525202.png,759.5574841261,767.3398772656,265.2548507002,285.9489415484,Green
525272.png,615.9101844657,625.6576007927999,200.311257589,224.7828234161,Green
525342.png,613.4650315099,623.7163448707,206.3567670964,232.57854758759999,Green
525342.png,772.9759623249,784.3261061187,265.8651191477,292.9697210678,Green
525410.png,604.619824907,620.3672348725,173.495319698,207.6147079565,Green
525410.png,807.5602336083999,821.3338945025,250.98403641459998,288.019880152,Green
525480.png,592.5439317224,615.3379333009,22.8710445447,87.0541542526,Green
525480.png,962.6465363000999,983.6410114383,178.8300027136,239.4140595407,Green
525620.png,623.9868377154,627.3485253643,294.6913802173,301.41475551509996,Green
526326.png,525.0754033625,531.0230045874,319.2388441366,329.5824984408,Red
526326.png,635.235321702,640.9243315693,286.6563330785,299.3273096011,Red
526326.png,701.4538948911,707.5717863478999,313.7750963915,324.4320686065,Red
526326.png,636.7788855565,642.1514923311,316.8399905618,325.1227593394,Red
526396.png,713.4452339200999,720.4215526516999,307.8780900877,317.000968429,Red
526396.png,638.0473276288,644.2186865068,276.0821758688,288.1565736734,Red
526396.png,511.51657880949995,517.9832094397,311.52989812650003,321.8539224621,Red
526396.png,639.1781202116999,644.5445192359999,311.6673648462,319.0461635046,Red
526466.png,463.9771196001,471.7583981853,309.3605920009,323.1790694885,Green
526466.png,619.2782743834,626.7912330175,266.8556387021,282.8206757993,Green
526466.png,709.6731524224001,719.7265534553999,303.0351506162,317.8263613314,Green
526466.png,620.5144937013999,625.4784127989,313.36249843630003,320.8754570703,Red
526536.png,409.0976198051,416.7308930474,277.8639583305,296.2621040941,Green
526536.png,741.7295790014,752.1766260183,269.7341649163,290.3400294155,Green
526536.png,621.3043659737999,627.6031258132,222.03640619939998,241.5930868956,Green
526604.png,302.9740282682,312.6370924767,265.6928000459,290.8167669881,Green
526604.png,813.9411114128999,829.8473785024,255.89746175259998,287.7625358527,Green
526604.png,634.2657100697,643.5486996677,184.5269294629,215.615547081,Green
526674.png,975.6294830484,1007.057944696,185.37883726040002,247.2977956591,Green
526674.png,613.6193146392,633.3665205932,28.475647984299997,88.7924300892,Green
526744.png,621.4950234198001,628.9943742378,307.2295314841,322.82028713200003,Green
526814.png,632.9863398681,639.1466922911,299.6139306887,309.9258249618,Green
526814.png,639.0127715862001,645.8427275333,316.2200980896,324.7910231997,Yellow
526882.png,626.8398394051001,634.8364269211,283.5130187577,296.1562719925,Green
526952.png,704.1126416021001,713.4308769683,295.5643972301,322.838166829,Green
526952.png,622.2680684887999,629.6475423513,271.2238948603,286.3260739277,Green
526952.png,526.9647477748999,532.9911794929,311.43176229970004,320.9401323437,Green
526952.png,630.1997871537001,635.5300758505,303.7279469955,312.03328054630003,Yellow
527022.png,714.5399037805,720.6322601088001,285.90408756529996,303.6663095366,Green
527022.png,611.3126537938,618.3258279576,249.80707244240003,269.4378078487,Green
527022.png,620.7513688479,626.3328884099,290.6595667475,304.1566958702,Yellow
527022.png,491.5769280896,500.6276256058,300.616403198,313.28737972060003,Green
527092.png,637.4533933289,646.7443804533,291.99119714119996,310.7997808322,Green
527092.png,758.3555699048,766.6771081608999,282.820321108,305.24788153,Green
527092.png,627.3454556811,636.746849112,234.4383421467,256.26686482549997,Green
527092.png,471.97013327480005,482.3011590772,300.3757074965,313.4808050421,Green
527160.png,624.0456225516,638.143235445,198.5790832454,228.0454052767,Green
527160.png,806.7605462135001,820.4752707288001,267.34548282459997,296.0880437768,Green
527160.png,400.2042506328,412.0708985439,280.3199098155,304.9084595412,Green
527230.png,952.1789295236999,978.6722825516999,202.1109662326,256.6693118751,Green
527230.png,606.1208890644,631.8433571717,77.4661045981,131.0875573448,Green
527230.png,145.1272019737,172.9849810548,219.13765120000002,278.5998732992,Green
527300.png,635.2163367086,644.6942175214,258.160781864,280.70324792450003,Green
527370.png,638.6032415086,645.6574816758999,249.3618228772,267.8794899744,Green
527370.png,738.3872904046001,745.0727533571,292.4839555717,308.7553796148,Green
527370.png,438.69475527660006,447.04118179510004,296.0859908882,315.0551420666,Green
527438.png,642.8139733821,658.7703034262,200.1291796577,232.0418397459,Green
527438.png,793.0023696053,803.0543527772,267.9521751245,294.0283647953,Green
527508.png,652.0166809323999,676.5081701503,70.3786289453,124.84127031870001,Green
527508.png,935.5255732805,949.2556476694999,206.6613264432,241.8518532384,Green
528134.png,944.7897902882,950.5561096586,293.4515302791,306.4321275343,Green
528134.png,844.2506757404,850.4568683228999,323.108314509,333.7105601708,Green
528202.png,790.5055166845,797.3802303466999,273.8681651909,290.7873707421,Green
528202.png,787.7244129533,793.0555269707,304.596171265,316.5234094055,Green
528202.png,839.8609008858,846.7280986031,310.7405060647,328.5410054107,Green
528202.png,668.5748025276,676.5044065502,313.4509300639,323.100207248,Green
528272.png,713.5902288053,722.2436370336,289.9921895911,304.7606729675,Green
528272.png,650.2259633758,659.206478775,246.3801707707,265.43397683169997,Green
528272.png,639.8583524295,643.8298960567,289.983320323,300.6567782088,Green
528272.png,488.8580040645,500.18231606089995,287.78817246020003,309.8590254327,Green
528342.png,653.3474994523,665.2664421836,198.597747635,227.52461988169998,Green
528342.png,417.28435538480005,427.4623289531,262.8425897231,290.724434745,Green
528342.png,747.803441175,759.4557001866,260.6559146071,282.9687510123,Green
528342.png,635.9919801275,640.3291576331,276.0604471766,286.1805280231,Green
528412.png,672.9463627908,692.9429997609,116.83564347020001,161.7904262674,Green
528412.png,831.6405453639,850.9033096352999,218.24076494099998,263.92976918330004,Green
528412.png,639.0252349891,644.3007131507,274.39574951189996,284.56988596639997,Green
528412.png,257.307441789,275.5944933702,220.85007584439998,267.5819703866,Green
528480.png,1107.9352650976,1154.2727316121,81.09555144939999,179.70647991049998,Green
528480.png,640.6976018636,647.7102704374,267.2029423355,286.0832038803,Green
528550.png,636.0650011624,646.6178969375,233.0312020583,254.3172028209,Green
528550.png,725.2784843085001,731.1211809377,285.6154717213,299.5465429067,Green
528620.png,396.6509641564,404.9258875997,275.69441067189996,294.0238124687,Green
528620.png,641.5095637333001,650.6877669734,206.2582974657,229.3157348737,Green
528620.png,754.7510433061,761.2158272462,273.9334528431,292.2934392331,Green
528690.png,651.0726505062,663.2264443136,169.2403172628,202.0814196786,Green
528690.png,817.6860314515,826.1926588447,263.4177044161,287.5944349021,Green
528690.png,297.1683010818,306.5703629375,274.6897902219,297.9710862455,Green
528758.png,676.1703115689,713.2758041582001,-0.15088988009999998,46.8935739386,Green
528758.png,1026.4509109466999,1045.5361127403999,172.41533067790002,221.4915638618,Green
529522.png,630.3703836987,637.610662045,300.4271364319,313.0706075739,Green
529662.png,631.5430955625,638.6706926983001,292.8040334425,304.2701679654,Green
529800.png,715.2045435303,720.1442997564,282.1825998123,295.6263374419,Green
529800.png,648.4131812741999,656.9761850092,239.676314754,258.2969526896,Green
529870.png,643.5933937338,656.0785594567,204.2457152985,230.62008464119998,Green
529870.png,738.2543495357,749.7715387434,264.6171743992,286.5071629957,Green
529940.png,668.5134497793,691.6433591449,132.0570776692,183.89997797130002,Green
529940.png,409.2930091585,440.9167891053,19.8368009602,90.1118675085,off
529940.png,838.4400307808,855.7742395792,243.8741437799,274.2090091772,Green
530010.png,645.0762975358,650.5183497575,312.2254261825,320.0861682805,Yellow
530010.png,586.4230680351001,594.8884826022,328.5515828476,338.831014822,Red
530078.png,647.9157672881,651.7877869163,307.9860736787,315.8934125175,Red
530078.png,581.9101370071,586.7072296782,326.53483200700003,332.2913432123,Yellow
530148.png,561.5607827736,567.0613417735,314.1243320562,324.454650178,Red
530148.png,638.8210269471,643.5285813344,292.8357177775,303.2601333608,Red
530218.png,640.0561159758,645.8277278516,284.0184566264,295.7567957637,RedRight
530218.png,549.2259861057,554.7220900018,310.36458797150004,321.9718606988,Red
530286.png,644.6722300091001,650.8998690891001,271.5812776262,286.37192044119996,Red
530286.png,532.8342115306,539.0618506106,304.7953527196,317.7696008029,Red
530356.png,653.0660383544,660.9129532821,250.4672960272,269.2955607212,Green
530356.png,512.590480611,520.4162877546,292.916556174,311.095254018,Green
530426.png,650.2996318773,659.0421603537001,223.42985311520002,246.7432623855,Green
530426.png,470.87339445730004,482.3255880832,281.1098207772,303.2034332589,Green
530496.png,670.6125002274,682.0347914886,203.1374691888,231.7348935787,Green
530496.png,782.5185294372,797.0103398109,266.7405196553,295.9744454708,Green
530496.png,452.5593060879,465.95462317510004,275.166050504,299.8911260327,Green
530564.png,821.3765246964,835.2839914852001,261.8343769,293.8969233316,Green
530564.png,681.09251187,694.3953061897,185.6605513664,215.2895023513,Green
530564.png,417.54686730260005,432.899924301,271.3099684755,301.3445066256,Green
530634.png,340.191744602,354.6644718747,244.76040334080002,282.1517076886,Green
530634.png,696.8742133364999,720.191744602,116.627304781,162.1517076886,Green
530634.png,897.5830489498,915.8439185151,229.9777946452,274.3256207321,Green
530704.png,1184.4480962978998,1217.0406888905,122.30461186309999,203.7860933446,Green
530704.png,110.3016757131,132.7259181373,185.4467020013,244.23458078919998,Green
530774.png,624.9721026291,630.602191811,311.4138516663,321.13855116220003,Green
530774.png,692.7655300049,698.4178280352,321.4658026963,330.132659676,Green
530842.png,636.0654082013,640.3103499138,302.4131843005,312.3180482962,Green
530912.png,687.0484601905999,692.6674083428,320.2207673559,329.4336405625,Green
530912.png,635.1383717658999,641.1520391918,297.79209763759997,309.23072858029997,Green
530982.png,638.2229575178,644.1393718122,286.1143630449,298.5868039898,Green
530982.png,700.4252591532,705.0624487353,317.1355623181,322.0925580782,Green
530982.png,526.5016352580001,531.1116468994001,312.12606452619997,321.6534219185,Green
531052.png,638.2630933357,644.4226269629,282.6569120803,296.5969092366,Green
531052.png,713.9774040271001,722.6171925268,316.17726324060004,332.3517510132,Green
531052.png,495.03370927519995,499.05850854339997,313.7078296336,326.4530273163,Green
531120.png,633.6877177194,642.3326771961,246.2085670454,266.3080978289,Green
531120.png,435.89463117620005,442.9983833461,290.9253139064,304.3641977537,Green
531120.png,737.3915363701,744.0049742826,292.8408288453,305.4608397388,Green
531190.png,314.7195681127,322.6353847131,267.797239859,289.7493498129,Green
531190.png,636.6278246985,649.6649101421,199.328839185,232.7286104642,Green
531190.png,802.2814110282001,812.219072576,272.7158152741,293.86223461419996,Green
531260.png,644.3919124755,678.7711232551001,25.224125256100002,103.4916902224,Green
531260.png,1030.5214911782,1047.6118743465,195.3153836235,240.59033759189998,Green
531606.png,644.2777517374,649.1764100303,283.369155031,296.5578504349,Green
531606.png,689.4961359795,696.6557134845,306.22651863330003,321.427961768,Green
531676.png,706.7328797393,713.1868960372999,299.2328935577,305.6869098557,Green
531676.png,695.9761859092999,703.3522045356,299.2328935577,306.91624629349997,Green
531676.png,641.2707144308,646.8027284005001,262.66013453560004,278.6415082259,Green
531746.png,640.4095625724,648.0929153081,249.806008543,269.1680574371,Green
531746.png,707.7157325375,719.0870945864,281.6748377784,306.0481505686,Green
531746.png,724.1434340425,735.2242315242,275.5598422002,303.4126603776,Green
531816.png,736.7577608747,748.5297655277001,280.4401806061,303.4723636227,Green
531816.png,765.4200330733,777.1920377261999,271.1955176298,295.2831429946,Green
531816.png,647.6999865436001,659.4719911966,230.2812042586,253.3133872753,Green
531884.png,649.0917260187999,662.1507468349,202.17102649650002,232.05163450930002,Green
531884.png,772.1793977436,783.5626576555001,267.3419609523,298.46812390959997,Green
531884.png,834.92556211,849.3950304175,238.41213937380002,281.2911735043,Green
531884.png,375.0156061642,382.51522662879995,285.9655231314,305.53932895369996,Green
531954.png,660.7462880919,683.8230326532,105.81189806629999,154.8369348851,Green
531954.png,864.1264695786,887.1839069864999,213.0960196972,262.5687737472,Green
531954.png,1093.5736161846,1124.2364251408999,117.6160077796,193.5040784718,Green
531954.png,186.625539646,202.0271407422,237.35952327799998,271.4815549131,Green
532024.png,1233.8759850007,1278.4493237118,24.5465365212,159.0824661815,Green
532788.png,620.9025327431,627.9380892337999,274.7894073195,281.0254687544,Green
532858.png,629.3567679607,634.4474394196,258.04503781479997,267.3572417031,Green
532926.png,645.2328132281,652.1000109454,237.1052949352,249.3036066699,Green
532926.png,492.6287583475,500.3062440832,279.2059753378,294.7031224709,GreenLeft
532996.png,637.0744332023,647.7573808098999,226.29505743150003,248.5242211402,Green
532996.png,756.4425254702,762.9286606892,279.3163857575,298.7946736476,Green
532996.png,450.999954623,461.9160753404,281.9283188144,302.059346631,Green
533066.png,623.7595164036001,635.4511173902999,200.24325292310002,227.17799159470002,Green
533066.png,408.13387489620004,419.80625247989997,270.9043795519,292.6441828016,Green
533066.png,763.0974006547999,773.7180872535,264.0843104337,284.77761591029997,Green
533136.png,784.2245280284,791.2116570013001,252.3314035005,272.4942613938,Green
533136.png,388.75207231699994,402.441413279,257.4770661133,283.40628840619996,Green
533136.png,627.5995114097,639.0050810366,180.3484147635,210.90371801310002,Green
533834.png,630.2427911568,642.9217246591,175.31173571349998,210.12676460580002,Red
533904.png,629.7838227665001,644.1403182348,183.14418115040002,215.8450874948,Red
533904.png,371.1777652625,380.78045132849996,270.2969351675,292.4569799353,Red
533974.png,361.6777818944,373.9961219912,273.3282456646,299.0351867978,Red
533974.png,629.2546448438,645.7632430721,183.2188136688,216.9238683848,Red
534044.png,629.6820835862001,647.0162923846,174.0149380414,207.81664519830002,Red
534044.png,354.2383654853,367.797277872,268.0228852427,291.1527946082,Red
534112.png,632.9068910602,646.591556287,160.8543460983,195.6362035497,Red
534112.png,342.687204356,355.80167519839995,259.3797548854,284.4683078012,Red
534182.png,634.376154344,649.4614760702,154.1020523197,193.4013117843,Red
534182.png,328.7500616284,340.84351101,256.62211685200003,281.4136880842,Red
534488.png,635.7566017719,652.4899026007,135.844836979,174.4601465841,Green
534488.png,854.5766895339999,869.3792248825999,240.1061729127,269.7112436099,Green
534488.png,301.734173688,314.6059435564,248.4728233271,275.5035400507,Green
534558.png,885.5463647592,895.7621234683,227.0637143484,257.3159412476,Green
534558.png,633.7417598432,651.7719539482,109.3625842956,156.8104635192,Green
534558.png,260.0521403089,273.3481671696,241.6670260322,273.429756866,Green
534626.png,632.7894175880999,655.6881305148,81.4460402094,132.4141431753,Green
534626.png,914.2219861388,926.5198517176,209.1958204938,243.89317430650001,Green
534626.png,221.8266407123,238.55994154119998,229.0311447797,263.7849234243,Green
534696.png,632.7978556902,662.2634115465,33.7909311011,99.34531438719999,Green
534696.png,157.6168585907,182.267929949,204.5893369516,252.59405486,Green
534696.png,962.8938417011999,976.854442963,192.1756161197,231.0144885743,Green
534766.png,632.3474906916999,666.434548565,2.5643949642,76.0442693576,Green
534766.png,86.5723098334,108.1558986967,205.7352753256,256.0230810151,Green
534766.png,1017.1866838198,1034.4342357167,184.374578306,230.83723591970002,Green
535112.png,658.6726034193,664.6880754383001,289.788275489,300.9007231842,Green
535112.png,631.9748698158,636.3652679179,268.9338225051,278.0686010102,Green
535182.png,640.9358931552999,646.2335081351,258.57544919599997,271.8194866456,Green
535182.png,674.2042508853,679.0789210983,284.5428706875,294.9327432439,Green
535252.png,672.7500221308001,680.5900221308,290.57966226,301.61966226,Green
535252.png,633.0700221308,639.4700221308,261.29966226,273.77966226,GreenRight
535322.png,654.6754108766,661.0754108766,244.8177780635,259.3777780635,Green
535322.png,702.1954108766,709.2354108766,276.4711641058,290.7377780635,Green
535390.png,730.1186163673,738.4261516624,277.9348802545,294.3254228638,Green
535390.png,672.8639812252,680.0488766156,242.0104033026,257.95188995,Green
535460.png,648.4950914626,657.3782285144999,238.7009947332,258.5172235412,Green
535460.png,719.0476992017,729.4683022817999,277.8209636733,304.8120339463,Green
535530.png,663.6457919597,675.54577495,222.8014328472,247.7240387325,Green
535530.png,750.9871765489,763.1116875202,284.32209962720003,303.4069780079,Green
535530.png,758.1720719392999,774.1135585867,262.5428854752,291.2824670366,Green
535600.png,693.7459913867,708.3107645783999,185.7243705734,219.1694053098,Green
535600.png,811.3430490083,826.9866942882,268.7975213703,296.3087596212,Green
535600.png,857.1252251949,881.4057387033,221.3523382152,271.4308973261,Green
535668.png,717.5341636557001,744.8648855358999,76.8669036264,133.74435186370002,Green
535668.png,915.3669915286,941.9819585700999,211.24013001,259.3518012004,Green
536086.png,617.5188260541,621.9840417037,299.35644427020003,309.301697308,Red
536086.png,547.4463352568,553.2033216423,322.1202760618,327.48827688069997,Yellow
536224.png,630.9362744117,636.5266842890001,295.8783649456,307.7224536686,Red
536294.png,630.6595593973001,637.013987238,281.8238631711,295.9889418994,Red
536294.png,529.9705477328,535.5171495269,314.5812396749,324.8655638348,Red
536364.png,633.1260368687,639.7411365526999,265.0329553229,281.2830915033,Red
536364.png,517.8386608503,524.9489874169,304.56959045419995,315.5704730667,Red
536432.png,645.9248166922,653.8341750101,257.5550165496,275.38702439360003,Green
536432.png,730.7155473314999,737.8286665828,301.0765028309,317.6329010881,Green
536502.png,641.9457364071,650.3575246455,240.6902539595,262.2771322099,Green
536502.png,738.3537829802001,744.5263617211999,290.6719696468,306.7794745011,Green
536502.png,493.96661002400003,499.7896887331,297.1147820229,307.8107991019,Green
536572.png,643.0371440964,651.7744500937,232.5444036248,256.4263733508,Green
536572.png,746.762180216,754.9435535645,288.88014905169996,303.6314131195,Green
536572.png,483.2797654757,490.1615857682,294.9775111285,306.9765824078,Green
536642.png,648.0408406433,658.0848935066999,235.04206396740003,258.3442666105,Green
536642.png,480.56014813400003,486.7700789951,300.68580570169996,313.8699666068,Green
536760.png,654.0037333489,663.6955505646,233.7090948308,257.93863787009997,Green
536760.png,480.97610563480004,486.6296656773,302.792136019,317.0991042898,Green
536830.png,653.0932482827,664.4765081946,226.7713192889,252.751936029,Green
536830.png,468.25936367800006,476.3763824846,297.97680884880003,316.1518726983,Green
536900.png,643.8724739829,656.8189390420999,199.0681488766,228.4902001875,Green
536900.png,790.3206247628,798.6330796000999,276.937026787,293.5953485791,Green
536900.png,429.8055458475,437.2820268072,289.4755938659,302.8100324371,Green
536970.png,633.1149736297,649.2687085847,162.5183415375,200.03543844060002,Green
536970.png,831.3995749174001,839.9625786524001,262.89390569330004,281.836307895,Green
536970.png,364.6764977602,372.5820043315,283.91002377,303.893387603,Green
537038.png,651.5227528644,685.2278075804,27.172455429699998,98.0218561592,Green
537038.png,1005.0818982525999,1019.273845088,202.5763116048,246.3461635991,Green
537038.png,237.2840347021,249.73931286209998,253.0551971807,285.2313324274,Green
537594.png,900.2238821392,904.2919512802999,291.0041458977,295.6028327529,Red
537734.png,703.8467615727001,707.673125802,293.978702455,301.3444535963,Red
537734.png,667.8407668519001,671.5074652115001,288.1920987665,294.1282402745,Red
537942.png,602.9883365287001,606.8806109537,308.127638662,317.6023829209,Red
537942.png,643.7539557019,647.3693491123,308.8411094063,317.10992086,Red
537942.png,697.1552839921001,702.0337947722,318.3915083479,328.6162800916,Red
537942.png,727.6910968608,733.6592509791001,332.0642510043,338.8108600077,Red
538012.png,703.2528882061999,709.191934833,312.1059378642,326.1616815474,Red
538012.png,738.0557389227,745.7416480892999,331.0643339674,345.6358724974,Red
538012.png,638.1389197579,644.0680496863,301.6382817298,314.24185053639997,Red
538012.png,589.5430057548,595.5370232348,300.7598921108,313.9357363963,Red
538080.png,581.5655599959,587.1156021268,292.0389311967,304.704411957,Red
538080.png,639.4622540822,644.7276786680001,293.9146394914,306.5089658654,Red
538080.png,715.9961245802,722.5310820988001,307.1289056994,321.1323860966,Red
538080.png,759.8561690317,765.1107259142,327.5007150997,334.3930559455,Red
538150.png,582.4789287185,588.4361927580001,284.8632448068,300.0420271541,Red
538150.png,649.722566644,655.8430433969,287.311435508,301.7557606449,Red
538150.png,739.4453934403999,746.0010735922,300.9758414786,317.8239394688,Red
538150.png,788.8431117936999,798.1103580397,325.09502019810003,341.9991638133,Red
538150.png,868.6584772324001,876.9827683574,315.1706453863,332.5971987695,Red
538220.png,911.6321930058,921.5738964041001,312.3638538209,333.54400453889997,Red
538220.png,816.1950457519,824.3556814224,324.1992070516,339.8676275391,Red
538220.png,761.3507189218,769.4623189593,296.9147950893,314.1341565723,Red
538220.png,664.1017902258001,670.3117210869,280.3555723472,296.1874839931,Red
538220.png,590.1663220825,597.3316269222,277.85639138,295.05312299540003,Red
538220.png,290.45589253080004,298.8225429452,323.3942427349,342.70189753740004,Red
538290.png,922.3875417856,933.1896982960001,297.84697882349997,321.810383496,Red
538290.png,816.4211574077001,824.4177449237,312.1107751727,330.1571280804,Red
538290.png,758.8625043781,766.8599273353,283.3340910101,301.6955212689,Red
